timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1601765190.854,-25.879,-27.832,-23.438,-2.930,0.000,0
1601765190.858,-41.504,-32.227,-29.785,-15.625,0.000,0
1601765190.862,-43.457,-35.156,-34.668,-3.418,0.000,0
1601765190.866,-20.996,-33.203,-37.109,7.324,0.000,0
1601765190.870,-18.066,-27.832,-34.668,1.465,0.000,0
1601765190.873,-15.625,-27.832,-25.391,2.441,0.000,0
1601765190.877,-18.066,-28.809,-27.832,-5.371,0.000,0
1601765190.881,-40.527,-32.715,-27.832,-6.348,0.000,0
1601765190.885,-28.809,-32.715,-32.715,12.207,0.000,0
1601765190.889,-10.742,-31.738,-33.203,20.996,0.000,0
1601765190.893,-15.625,-34.180,-28.320,13.184,0.000,0
1601765190.897,-33.691,-32.227,-28.809,-0.488,0.000,0
1601765190.901,-39.551,-37.109,-26.855,9.766,0.000,0
1601765190.905,-40.039,-40.039,-27.344,19.531,0.000,0
1601765190.909,-23.438,-33.203,-36.621,21.484,0.000,0
1601765190.913,-18.066,-32.227,-38.086,15.137,0.000,0
1601765190.916,-22.461,-33.691,-41.992,-15.625,0.000,0
1601765190.920,-20.508,-33.203,-48.340,-13.672,0.000,0
1601765190.924,-15.137,-34.180,-31.250,-5.371,0.000,0
1601765190.928,-6.348,-35.645,-27.344,-6.836,0.000,0
1601765190.932,-7.324,-41.992,-42.480,4.883,0.000,0
1601765190.936,-19.043,-41.504,-48.828,0.000,0.000,0
1601765190.940,-34.180,-35.645,-42.480,-20.020,0.000,0
1601765190.944,-35.645,-34.668,-37.109,-17.090,0.000,0
1601765190.948,-18.066,-34.180,-38.574,-13.672,0.000,0
1601765190.952,-3.906,-32.227,-40.527,-12.695,0.000,0
1601765190.955,-8.301,-26.855,-32.227,0.000,0.000,0
1601765190.959,-11.230,-26.855,-29.297,5.859,0.000,0
1601765190.963,-2.441,-24.414,-33.691,2.441,0.000,0
1601765190.967,8.301,-21.973,-30.273,-0.977,0.000,0
1601765190.971,10.254,-21.484,-26.367,-1.465,0.000,0
1601765190.975,-5.371,-23.926,-25.879,-0.488,0.000,0
1601765190.979,-16.113,-29.785,-30.762,11.230,0.000,0
1601765190.983,-1.465,-26.855,-34.668,35.156,0.000,0
1601765190.987,7.812,-26.855,-25.391,26.367,0.000,0
1601765190.991,0.488,-31.738,-22.461,9.277,0.000,0
1601765190.995,-19.531,-34.668,-28.320,-6.836,0.000,0
1601765190.998,-31.738,-33.203,-28.809,-21.484,0.000,0
1601765191.002,-19.531,-26.855,-29.785,-9.277,0.000,0
1601765191.006,-17.090,-26.367,-31.738,-6.348,0.000,0
1601765191.010,-24.414,-26.855,-28.320,-13.184,0.000,0
1601765191.014,-12.695,-25.391,-24.902,-9.766,0.000,0
1601765191.018,-11.230,-25.391,-25.391,-2.930,0.000,0
1601765191.022,-4.883,-23.438,-29.297,-5.859,0.000,0
1601765191.026,4.883,-28.320,-31.738,0.000,0.000,0
1601765191.030,9.277,-28.809,-28.320,-0.977,0.000,0
1601765191.034,-0.488,-23.438,-28.320,-14.160,0.000,0
1601765191.038,-19.531,-31.250,-28.809,-2.930,0.000,0
1601765191.041,-20.996,-33.203,-28.809,7.324,0.000,0
1601765191.045,-1.953,-26.855,-31.250,15.137,0.000,0
1601765191.049,-9.766,-27.344,-27.344,6.836,0.000,0
1601765191.053,-27.344,-27.344,-25.879,-4.883,0.000,0
1601765191.057,-27.832,-25.391,-30.273,-5.371,0.000,0
1601765191.061,-22.461,-25.391,-27.344,-3.906,0.000,0
1601765191.065,-21.973,-29.297,-29.785,13.184,0.000,0
1601765191.069,-23.926,-27.344,-29.785,18.066,0.000,0
1601765191.073,-4.883,-24.414,-23.438,4.395,0.000,0
1601765191.077,-13.672,-29.297,-29.297,-8.789,0.000,0
1601765191.080,-20.508,-32.715,-32.227,-13.184,0.000,0
1601765191.084,-6.836,-30.762,-26.367,8.301,0.000,0
1601765191.088,-12.207,-31.738,-29.297,1.465,0.000,0
1601765191.092,-16.113,-31.738,-29.785,-18.066,0.000,0
1601765191.096,-24.414,-31.250,-23.926,-11.719,0.000,0
1601765191.100,-28.809,-36.133,-27.832,-15.137,0.000,0
1601765191.104,-15.625,-36.133,-30.273,1.465,0.000,0
1601765191.108,-21.484,-34.668,-26.855,6.836,0.000,0
1601765191.112,-30.762,-35.645,-28.809,-1.465,0.000,0
1601765191.116,-32.715,-33.691,-30.762,-5.859,0.000,0
1601765191.120,-33.203,-28.809,-24.902,-4.883,0.000,0
1601765191.123,-27.344,-26.855,-24.902,-0.977,0.000,0
1601765191.127,-17.090,-24.414,-28.809,-0.977,0.000,0
1601765191.131,-30.273,-22.949,-28.809,-8.789,0.000,0
1601765191.135,-34.180,-23.926,-30.762,-17.090,0.000,0
1601765191.139,-29.297,-27.344,-30.273,-14.160,0.000,0
1601765191.143,-44.922,-27.832,-27.832,-0.977,0.000,0
1601765191.147,-54.199,-26.367,-26.367,8.301,0.000,0
1601765191.151,-50.293,-29.297,-24.414,-11.230,0.000,0
1601765191.155,-40.527,-33.203,-26.367,-27.344,0.000,0
1601765191.159,-35.156,-31.250,-33.691,-24.414,0.000,0
1601765191.163,-28.809,-26.367,-30.273,-25.879,0.000,0
1601765191.166,-31.738,-27.832,-26.855,-13.672,0.000,0
1601765191.170,-18.555,-30.273,-31.250,-8.789,0.000,0
1601765191.174,-18.066,-30.762,-29.297,-7.812,0.000,0
1601765191.178,-46.875,-28.809,-29.785,-5.371,0.000,0
1601765191.182,-27.344,-27.344,-33.203,0.000,0.000,0
1601765191.186,-5.859,-30.273,-32.227,10.742,0.000,0
1601765191.190,-12.207,-30.273,-32.227,-5.371,0.000,0
1601765191.194,-11.230,-29.297,-31.738,-22.461,0.000,0
1601765191.198,-16.113,-32.227,-25.391,-7.812,0.000,0
1601765191.202,-21.484,-29.297,-27.344,-13.184,0.000,0
1601765191.205,-24.414,-26.367,-32.227,-23.438,0.000,0
1601765191.209,-40.527,-28.320,-26.855,-20.508,0.000,0
1601765191.213,-54.199,-30.762,-36.133,-33.203,0.000,0
1601765191.217,-67.871,-28.320,-44.922,-31.250,0.000,0
1601765191.221,-60.547,-26.855,-39.062,-16.113,0.000,0
1601765191.225,-46.387,-30.762,-35.645,-11.719,0.000,0
1601765191.229,-43.457,-30.273,-34.180,-7.324,0.000,0
1601765191.233,-55.176,-30.762,-31.738,-14.648,0.000,0
1601765191.237,-54.688,-31.738,-32.227,-26.855,0.000,0
1601765191.241,-46.875,-32.227,-36.621,-25.879,0.000,0
1601765191.245,-50.293,-35.156,-38.086,-20.996,0.000,0
1601765191.248,-23.438,-31.250,-35.156,-19.043,0.000,0
1601765191.252,-38.086,-28.809,-37.109,-21.973,0.000,0
1601765191.256,-84.961,-32.715,-36.621,-12.695,0.000,0
1601765191.260,-80.566,-34.180,-32.715,-18.066,0.000,0
1601765191.264,-68.359,-31.250,-31.250,-6.836,0.000,0
1601765191.268,-64.941,-32.227,-30.273,-8.301,0.000,0
1601765191.272,-53.711,-32.715,-33.203,-9.766,0.000,0
1601765191.276,-50.293,-29.785,-33.691,2.930,0.000,0
1601765191.280,-57.129,-31.250,-29.297,-8.301,0.000,0
1601765191.284,-41.992,-32.715,-30.273,-13.184,0.000,0
1601765191.288,-30.762,-30.273,-27.832,-17.578,0.000,0
1601765191.291,-20.996,-29.297,-24.414,-12.695,0.000,0
1601765191.295,-46.875,-31.250,-27.344,-8.301,0.000,0
1601765191.299,-67.383,-34.668,-33.691,-6.836,0.000,0
1601765191.303,-45.410,-34.668,-35.156,3.418,0.000,0
1601765191.307,-38.086,-31.738,-33.691,6.348,0.000,0
1601765191.311,-37.109,-29.785,-31.738,-14.648,0.000,0
1601765191.315,-45.410,-31.738,-31.738,-24.414,0.000,0
1601765191.319,-45.898,-33.203,-36.133,-20.508,0.000,0
1601765191.323,-35.645,-35.645,-32.227,-17.578,0.000,0
1601765191.327,-19.531,-33.203,-26.367,-4.395,0.000,0
1601765191.330,-14.648,-32.715,-26.367,-7.812,0.000,0
1601765191.334,-20.996,-32.715,-30.762,-11.719,0.000,0
1601765191.338,-21.484,-27.344,-33.203,-14.648,0.000,0
1601765191.342,-30.273,-30.273,-30.762,-15.625,0.000,0
1601765191.346,-46.875,-35.156,-30.273,-10.742,0.000,0
1601765191.350,-53.223,-29.785,-32.227,-4.883,0.000,0
1601765191.354,-46.875,-27.344,-32.227,0.977,0.000,0
1601765191.358,-53.711,-29.785,-29.785,-16.602,0.000,0
1601765191.362,-45.898,-29.785,-30.273,-21.973,0.000,0
1601765191.366,-25.391,-32.715,-34.668,-16.113,0.000,0
1601765191.370,-12.207,-34.180,-33.691,-7.324,0.000,0
1601765191.373,-19.043,-33.691,-40.039,-7.324,0.000,0
1601765191.377,-52.246,-29.785,-40.039,-20.020,0.000,0
1601765191.381,-57.129,-33.203,-29.297,-21.484,0.000,0
1601765191.385,-40.527,-32.227,-31.738,-11.230,0.000,0
1601765191.389,-42.969,-27.344,-36.133,0.977,0.000,0
1601765191.393,-57.617,-36.621,-35.156,-3.418,0.000,0
1601765191.397,-53.223,-38.086,-40.039,-16.602,0.000,0
1601765191.401,-25.391,-34.180,-35.645,-17.090,0.000,0
1601765191.405,-11.719,-30.273,-32.227,6.348,0.000,0
1601765191.409,-25.879,-29.297,-33.691,-0.977,0.000,0
1601765191.413,-28.809,-29.297,-31.250,-16.113,0.000,0
1601765191.416,-27.832,-26.855,-32.715,3.418,0.000,0
1601765191.420,-15.625,-24.902,-31.250,5.859,0.000,0
1601765191.424,-6.348,-22.949,-28.320,-17.578,0.000,0
1601765191.428,1.465,-22.949,-27.832,-25.879,0.000,0
1601765191.432,0.000,-23.926,-28.320,-20.508,0.000,0
1601765191.436,0.488,-27.832,-32.227,-18.555,0.000,0
1601765191.440,-4.395,-27.344,-34.180,-16.113,0.000,0
1601765191.444,-20.996,-25.391,-30.762,1.953,0.000,0
1601765191.448,-12.695,-29.297,-28.320,2.441,0.000,0
1601765191.452,2.441,-25.879,-27.344,-2.441,0.000,0
1601765191.455,-10.742,-22.949,-27.832,-0.488,0.000,0
1601765191.459,-10.742,-23.438,-30.273,-10.742,0.000,0
1601765191.463,3.906,-22.461,-28.809,-1.465,0.000,0
1601765191.467,-3.418,-24.414,-35.645,-7.812,0.000,0
1601765191.471,-6.348,-28.809,-43.945,-26.367,0.000,0
1601765191.475,-5.859,-29.785,-34.668,-26.855,0.000,0
1601765191.479,-26.855,-31.250,-24.414,-19.531,0.000,0
1601765191.483,-31.738,-30.273,-29.785,-5.859,0.000,0
1601765191.487,-5.859,-24.414,-31.250,-5.859,0.000,0
1601765191.491,-10.254,-25.391,-28.320,-25.879,0.000,0
1601765191.495,-8.301,-30.273,-31.250,-34.668,0.000,0
1601765191.498,-7.812,-33.691,-31.250,-20.508,0.000,0
1601765191.502,-27.344,-29.297,-31.738,1.953,0.000,0
1601765191.506,-8.789,-22.461,-29.297,3.418,0.000,0
1601765191.510,-16.602,-26.855,-28.320,-2.930,0.000,0
1601765191.514,-30.273,-31.738,-31.738,-2.441,0.000,0
1601765191.518,-24.902,-30.273,-32.227,0.977,0.000,0
1601765191.522,-30.762,-36.133,-35.645,-7.812,0.000,0
1601765191.526,-26.855,-40.527,-33.203,-8.301,0.000,0
1601765191.530,-13.672,-34.180,-33.691,18.066,0.000,0
1601765191.534,-16.113,-29.785,-34.668,1.953,0.000,0
1601765191.538,-38.086,-33.691,-34.180,-25.879,0.000,0
1601765191.541,-35.156,-36.621,-35.156,-11.230,0.000,0
1601765191.545,-11.230,-33.691,-32.715,11.230,0.000,0
1601765191.549,-16.113,-33.691,-36.621,16.602,0.000,0
1601765191.553,-34.668,-36.133,-34.180,13.184,0.000,0
1601765191.557,-21.973,-37.598,-25.391,-0.488,0.000,0
1601765191.561,-16.113,-39.551,-29.785,-24.902,0.000,0
1601765191.565,-17.090,-41.504,-38.574,-25.879,0.000,0
1601765191.569,-9.277,-40.039,-39.551,-12.695,0.000,0
1601765191.573,-8.789,-36.133,-37.598,-9.766,0.000,0
1601765191.577,-18.066,-33.691,-34.180,-6.836,0.000,0
1601765191.580,-21.973,-30.762,-29.297,3.906,0.000,0
1601765191.584,3.906,-29.297,-31.250,11.230,0.000,0
1601765191.588,7.324,-33.203,-34.668,3.906,0.000,0
1601765191.592,-20.508,-33.691,-36.133,-2.441,0.000,0
1601765191.596,-34.668,-34.668,-37.109,-15.137,0.000,0
1601765191.600,-32.715,-36.621,-41.016,-16.113,0.000,0
1601765191.604,-28.809,-34.668,-41.504,-4.395,0.000,0
1601765191.608,-22.461,-33.691,-35.156,-5.371,0.000,0
1601765191.612,-19.531,-34.180,-31.250,1.953,0.000,0
1601765191.616,-36.133,-35.156,-28.809,0.000,0.000,0
1601765191.620,-32.715,-32.715,-33.691,0.977,0.000,0
1601765191.623,-23.926,-30.762,-37.109,-6.836,0.000,0
1601765191.627,-20.020,-31.738,-35.156,-17.578,0.000,0
1601765191.631,-6.348,-31.738,-39.062,-16.113,0.000,0
1601765191.635,-17.578,-30.273,-33.203,-21.973,0.000,0
1601765191.639,-30.273,-28.809,-28.320,-15.625,0.000,0
1601765191.643,-22.461,-27.832,-34.668,0.000,0.000,0
1601765191.647,-12.207,-27.832,-33.203,-2.441,0.000,0
1601765191.651,-14.160,-30.273,-34.180,-18.066,0.000,0
1601765191.655,-13.672,-29.785,-36.133,-18.066,0.000,0
1601765191.659,-12.695,-31.250,-34.668,-9.277,0.000,0
1601765191.663,-6.348,-33.203,-29.297,-13.184,0.000,0
1601765191.666,15.137,-28.320,-28.809,-7.324,0.000,0
1601765191.670,11.230,-32.715,-26.367,-8.301,0.000,0
1601765191.674,-0.488,-34.180,-24.902,-14.648,0.000,0
1601765191.678,-1.953,-30.762,-30.273,1.465,0.000,0
1601765191.682,10.742,-29.785,-28.320,5.371,0.000,0
1601765191.686,20.020,-31.738,-26.367,1.953,0.000,0
1601765191.690,17.578,-33.691,-29.297,6.348,0.000,0
1601765191.694,20.508,-31.250,-31.250,-1.953,0.000,0
1601765191.698,20.508,-32.715,-34.180,-19.043,0.000,0
1601765191.702,5.859,-31.250,-28.809,-21.484,0.000,0
1601765191.705,8.789,-26.855,-26.367,0.488,0.000,0
1601765191.709,15.625,-30.762,-33.203,5.371,0.000,0
1601765191.713,-5.371,-31.250,-28.809,-11.230,0.000,0
1601765191.717,-20.020,-31.250,-27.832,-3.906,0.000,0
1601765191.721,-33.691,-36.621,-31.738,-13.184,0.000,0
1601765191.725,-16.602,-35.156,-29.297,-14.648,0.000,0
1601765191.729,-5.859,-33.203,-24.902,-6.836,0.000,0
1601765191.733,-27.832,-37.109,-28.809,-2.930,0.000,0
1601765191.737,-36.133,-35.156,-29.297,1.465,0.000,0
1601765191.741,-8.301,-26.367,-22.461,-2.441,0.000,0
1601765191.745,14.648,-24.902,-23.926,-1.953,0.000,0
1601765191.748,8.789,-24.414,-23.438,-9.766,0.000,0
1601765191.752,12.695,-22.949,-24.414,-22.461,0.000,0
1601765191.756,-1.465,-29.785,-32.227,-15.625,0.000,0
1601765191.760,-5.371,-33.203,-35.156,-0.977,0.000,0
1601765191.764,-4.395,-31.738,-28.320,0.000,0.000,0
1601765191.768,-13.672,-34.668,-25.879,-0.977,0.000,0
1601765191.772,-5.371,-36.621,-27.344,0.488,0.000,0
1601765191.776,-1.953,-36.621,-30.762,-18.066,0.000,0
1601765191.780,-3.906,-34.668,-33.691,-19.531,0.000,0
1601765191.784,-9.766,-32.227,-30.762,-1.953,0.000,0
1601765191.788,-7.324,-33.691,-32.227,3.906,0.000,0
1601765191.791,0.977,-33.691,-31.250,9.277,0.000,0
1601765191.795,-13.672,-34.180,-32.227,-14.160,0.000,0
1601765191.799,-17.578,-34.668,-34.668,-19.043,0.000,0
1601765191.803,-16.602,-32.715,-33.691,-3.418,0.000,0
1601765191.807,0.977,-30.273,-30.762,-2.441,0.000,0
1601765191.811,-0.977,-29.785,-26.855,-4.883,0.000,0
1601765191.815,-19.043,-33.203,-32.227,-4.395,0.000,0
1601765191.819,-34.668,-33.691,-31.250,2.441,0.000,0
1601765191.823,-35.156,-35.156,-30.762,4.883,0.000,0
1601765191.827,-19.531,-34.668,-31.250,13.672,0.000,0
1601765191.830,-25.391,-35.156,-32.715,2.441,0.000,0
1601765191.834,-32.227,-33.691,-35.156,-21.484,0.000,0
1601765191.838,-27.832,-26.367,-34.180,-13.672,0.000,0
1601765191.842,-9.766,-25.391,-37.109,-2.441,0.000,0
1601765191.846,-12.207,-29.785,-34.180,-12.695,0.000,0
1601765191.850,-27.344,-30.762,-34.668,-20.020,0.000,0
1601765191.854,-28.320,-31.250,-36.133,-19.531,0.000,0
1601765191.858,-32.227,-33.691,-34.668,-24.414,0.000,0
1601765191.862,-26.855,-31.250,-33.691,-22.461,0.000,0
1601765191.866,-17.578,-25.879,-30.762,-6.348,0.000,0
1601765191.870,-10.742,-22.461,-33.691,-6.836,0.000,0
1601765191.873,-10.742,-26.367,-32.227,-15.137,0.000,0
1601765191.877,-19.043,-30.762,-24.414,-15.137,0.000,0
1601765191.881,-21.484,-27.344,-29.297,-8.789,0.000,0
1601765191.885,-12.695,-29.785,-37.109,-13.184,0.000,0
1601765191.889,-22.461,-30.273,-35.645,-1.465,0.000,0
1601765191.893,-41.504,-27.344,-34.668,-1.953,0.000,0
1601765191.897,-45.898,-26.855,-28.320,-7.812,0.000,0
1601765191.901,-36.133,-23.926,-20.508,-2.441,0.000,0
1601765191.905,-13.184,-22.949,-26.367,2.441,0.000,0
1601765191.909,-18.066,-21.484,-27.344,3.418,0.000,0
1601765191.913,-22.949,-23.926,-25.879,-8.301,0.000,0
1601765191.916,-20.996,-26.367,-25.879,-8.301,0.000,0
1601765191.920,-15.137,-25.879,-32.227,-14.160,0.000,0
1601765191.924,-5.859,-25.391,-29.785,-19.043,0.000,0
1601765191.928,-6.836,-26.855,-25.879,-9.277,0.000,0
1601765191.932,-2.930,-27.832,-34.668,2.441,0.000,0
1601765191.936,-13.184,-27.344,-33.203,-1.465,0.000,0
1601765191.940,-16.602,-29.785,-31.250,-10.254,0.000,0
1601765191.944,-10.742,-30.762,-34.668,-14.160,0.000,0
1601765191.948,-17.578,-25.879,-30.762,-7.812,0.000,0
1601765191.952,-20.996,-24.902,-23.926,-18.555,0.000,0
1601765191.955,-16.602,-30.273,-27.832,-35.645,0.000,0
1601765191.959,-18.066,-29.297,-32.227,-25.391,0.000,0
1601765191.963,-25.391,-26.855,-31.738,-8.789,0.000,1
1601765191.967,-9.277,-25.879,-28.320,11.230,0.000,0
1601765191.971,-11.230,-26.855,-28.809,10.254,0.000,0
1601765191.975,-23.438,-27.344,-32.227,-18.066,0.000,0
1601765191.979,-24.902,-32.227,-32.715,-25.391,0.000,0
1601765191.983,-11.719,-32.715,-31.250,-15.137,0.000,0
1601765191.987,-8.301,-29.785,-33.691,-12.207,0.000,0
1601765191.991,-6.836,-29.297,-33.691,-14.648,0.000,0
1601765191.995,-11.230,-30.762,-27.344,-11.230,0.000,0
1601765191.998,-25.391,-32.227,-31.250,-2.441,0.000,0
1601765192.002,-7.812,-33.203,-36.133,-6.348,0.000,0
1601765192.006,19.531,-25.879,-29.785,-4.395,0.000,0
1601765192.010,2.930,-22.949,-24.414,-3.418,0.000,0
1601765192.014,-6.348,-28.809,-28.809,-10.254,0.000,0
1601765192.018,9.766,-28.320,-33.203,-2.930,0.000,0
1601765192.022,12.695,-30.273,-24.902,14.648,0.000,0
1601765192.026,20.508,-27.832,-24.902,12.207,0.000,0
1601765192.030,25.391,-27.344,-31.250,20.508,0.000,0
1601765192.034,3.418,-29.297,-30.762,9.277,0.000,0
1601765192.038,-7.324,-25.879,-31.738,-5.371,0.000,0
1601765192.041,2.441,-19.043,-22.949,11.719,0.000,0
1601765192.045,2.441,-21.973,-21.973,9.277,0.000,0
1601765192.049,-8.301,-25.391,-28.320,3.906,0.000,0
1601765192.053,-4.395,-25.391,-27.832,-17.090,0.000,0
1601765192.057,-14.648,-30.762,-30.273,-15.625,0.000,0
1601765192.061,-21.484,-32.715,-34.180,-4.395,0.000,0
1601765192.065,-16.113,-33.691,-29.297,-6.348,0.000,0
1601765192.069,-11.719,-33.203,-24.902,2.441,0.000,0
1601765192.073,-8.301,-32.715,-21.484,0.000,0.000,0
1601765192.077,-22.461,-33.203,-22.949,-4.395,0.000,0
1601765192.080,-18.555,-35.156,-25.879,7.324,0.000,0
1601765192.084,-21.973,-37.598,-23.926,6.836,0.000,0
1601765192.088,-21.973,-38.086,-26.855,-8.789,0.000,0
1601765192.092,-3.906,-39.551,-28.320,-4.883,0.000,0
1601765192.096,-11.719,-39.551,-27.344,-8.301,0.000,0
1601765192.100,-20.020,-34.668,-22.949,-1.465,0.000,0
1601765192.104,-4.883,-30.273,-18.555,24.902,0.000,0
1601765192.108,9.766,-31.250,-18.066,9.277,0.000,0
1601765192.112,2.441,-33.203,-20.508,-16.602,0.000,0
1601765192.116,-10.254,-33.691,-26.367,-14.160,0.000,0
1601765192.120,-25.879,-35.645,-26.367,-7.812,0.000,0
1601765192.123,-24.414,-36.621,-25.391,-10.742,0.000,0
1601765192.127,-5.859,-30.762,-26.855,-2.930,0.000,0
1601765192.131,-14.160,-23.926,-25.879,-2.441,0.000,0
1601765192.135,-17.090,-21.484,-26.367,-11.719,0.000,0
1601765192.139,-22.949,-26.855,-27.344,-15.625,0.000,0
1601765192.143,-33.203,-30.762,-26.855,-10.254,0.000,0
1601765192.147,-24.414,-31.250,-26.367,8.789,0.000,0
1601765192.151,-20.996,-32.227,-23.438,9.766,0.000,0
1601765192.155,-23.438,-31.738,-25.879,10.742,0.000,0
1601765192.159,-17.578,-29.785,-29.297,0.000,0.000,0
1601765192.163,-29.785,-31.738,-27.832,-17.578,0.000,0
1601765192.166,-34.668,-30.762,-26.367,-14.160,0.000,0
1601765192.170,-43.945,-31.738,-28.809,-1.465,0.000,0
1601765192.174,-56.152,-37.598,-27.344,-6.836,0.000,0
1601765192.178,-51.270,-38.086,-29.785,-22.461,0.000,0
1601765192.182,-36.621,-37.598,-38.086,-22.461,0.000,0
1601765192.186,-25.879,-36.133,-34.180,-28.809,0.000,0
1601765192.190,-17.578,-34.180,-30.273,-24.414,0.000,0
1601765192.194,-20.508,-33.691,-30.762,-16.602,0.000,0
1601765192.198,-12.695,-32.715,-32.715,-10.254,0.000,0
1601765192.202,-13.672,-35.156,-37.598,-8.789,0.000,0
1601765192.205,-20.508,-34.180,-34.668,-2.930,0.000,0
1601765192.209,-17.578,-30.273,-29.785,13.672,0.000,0
1601765192.213,-30.273,-31.250,-25.391,7.812,0.000,0
1601765192.217,-33.691,-27.832,-25.391,-13.672,0.000,0
1601765192.221,-36.133,-30.273,-30.762,-17.090,0.000,0
1601765192.225,-37.109,-39.062,-31.250,-9.766,0.000,0
1601765192.229,-23.926,-38.574,-26.367,-11.230,0.000,0
1601765192.233,-14.648,-31.250,-27.344,-7.324,0.000,0
1601765192.237,-23.926,-33.203,-36.133,2.930,0.000,0
1601765192.241,-19.043,-31.738,-38.574,-2.930,0.000,0
1601765192.245,-1.953,-26.367,-28.320,13.672,0.000,0
1601765192.248,10.742,-26.367,-28.320,11.719,0.000,0
1601765192.252,9.277,-27.344,-31.250,-8.301,0.000,0
1601765192.256,-2.930,-27.344,-33.203,-4.883,0.000,0
1601765192.260,2.930,-27.832,-37.598,-10.254,0.000,0
1601765192.264,10.254,-21.973,-34.668,0.000,0.000,0
1601765192.268,13.184,-19.043,-35.156,-2.930,0.000,0
1601765192.272,20.996,-18.066,-38.086,-20.508,0.000,0
1601765192.276,0.977,-18.555,-41.016,-25.391,0.000,0
1601765192.280,-20.020,-27.344,-41.992,-26.367,0.000,0
1601765192.284,-4.883,-29.785,-41.504,-13.672,0.000,0
1601765192.288,7.324,-26.855,-36.621,0.977,0.000,0
1601765192.291,-9.277,-27.832,-36.621,-12.695,0.000,0
1601765192.295,-21.484,-30.273,-39.551,-29.785,0.000,0
1601765192.299,-36.133,-29.785,-35.156,-6.836,0.000,0
1601765192.303,-52.734,-27.344,-33.203,6.836,0.000,0
1601765192.307,-33.691,-26.855,-35.156,2.930,0.000,0
1601765192.311,-31.250,-27.832,-36.133,-2.930,0.000,0
1601765192.315,-34.668,-28.809,-36.133,2.930,0.000,0
1601765192.319,-18.066,-28.809,-36.133,5.371,0.000,0
1601765192.323,-15.625,-30.273,-33.691,-2.441,0.000,0
1601765192.327,-18.555,-32.227,-37.598,2.930,0.000,0
1601765192.330,-12.207,-31.738,-39.551,0.977,0.000,0
1601765192.334,-5.859,-31.250,-40.039,-1.953,0.000,0
1601765192.338,-12.207,-32.715,-39.062,0.000,0.000,0
1601765192.342,-16.602,-34.668,-33.691,0.000,0.000,0
1601765192.346,-12.695,-34.180,-33.691,9.277,0.000,0
1601765192.350,-20.996,-34.668,-31.738,2.930,0.000,0
1601765192.354,-21.973,-36.621,-26.367,-2.441,0.000,0
1601765192.358,-28.320,-37.598,-29.297,3.906,0.000,0
1601765192.362,-33.691,-32.715,-35.645,4.395,0.000,0
1601765192.366,-22.949,-34.180,-28.809,5.859,0.000,0
1601765192.370,-31.250,-41.016,-28.320,6.348,0.000,0
1601765192.373,-40.527,-41.504,-34.668,-9.277,0.000,0
1601765192.377,-48.340,-41.016,-30.762,-11.230,0.000,0
1601765192.381,-31.250,-41.016,-25.391,-1.465,0.000,0
1601765192.385,-14.160,-38.086,-27.344,9.277,0.000,0
1601765192.389,-24.902,-36.133,-31.738,6.836,0.000,0
1601765192.393,-24.414,-36.133,-34.180,-12.207,0.000,0
1601765192.397,-15.137,-34.180,-30.273,-15.625,0.000,0
1601765192.401,-12.695,-32.715,-30.762,-9.277,0.000,0
1601765192.405,-16.113,-33.691,-30.273,12.695,0.000,0
1601765192.409,-10.254,-29.785,-27.344,13.672,0.000,0
1601765192.413,-7.324,-28.320,-30.762,-4.395,0.000,0
1601765192.416,-9.277,-31.250,-31.250,-16.602,0.000,0
1601765192.420,-9.277,-27.832,-35.645,-28.809,0.000,0
1601765192.424,-7.812,-25.879,-37.598,-19.531,0.000,0
1601765192.428,-12.207,-28.809,-34.668,-14.160,0.000,0
1601765192.432,-8.789,-30.273,-34.180,-12.207,0.000,0
1601765192.436,-4.395,-32.227,-35.645,-4.883,0.000,0
1601765192.440,-12.207,-29.785,-35.645,1.465,0.000,0
1601765192.444,-13.672,-30.273,-35.156,0.977,0.000,0
1601765192.448,-9.277,-30.273,-30.273,7.812,0.000,0
1601765192.452,-9.766,-29.297,-28.320,3.906,0.000,0
1601765192.455,-15.137,-27.344,-34.668,-2.930,0.000,0
1601765192.459,-8.301,-24.902,-31.738,3.418,0.000,0
1601765192.463,-4.883,-24.902,-34.668,2.930,0.000,0
1601765192.467,-16.113,-28.809,-35.645,0.977,0.000,0
1601765192.471,-25.391,-31.250,-30.762,-4.395,0.000,0
1601765192.475,-16.113,-28.809,-33.203,-2.930,0.000,0
1601765192.479,-20.996,-25.391,-32.227,-7.324,0.000,0
1601765192.483,-17.578,-27.832,-33.203,-6.836,0.000,0
1601765192.487,-3.418,-30.273,-34.668,-19.043,0.000,0
1601765192.491,-14.160,-26.855,-29.297,-30.273,0.000,0
1601765192.495,-15.137,-23.926,-22.949,-20.508,0.000,0
1601765192.498,-11.230,-23.438,-24.414,-17.578,0.000,0
1601765192.502,-4.883,-28.320,-28.320,-3.418,0.000,0
1601765192.506,6.836,-27.832,-28.809,7.324,0.000,0
1601765192.510,6.836,-24.414,-26.367,1.465,0.000,0
1601765192.514,-4.395,-28.320,-28.809,-15.137,0.000,0
1601765192.518,-21.973,-32.227,-31.250,-24.414,0.000,0
1601765192.522,-4.883,-27.344,-29.785,-12.207,0.000,0
